0000000001;0010;20150702;170000;16.436
0000000001;0002;20150702;170000;-1.436
0000000001;0132;20150702;170000;0.0
0000000001;7000;20150702;170000;38.1
0000000001;7001;20150702;170000;3005
0000000001;7002;20150702;170000;158.0
0000000001;0090;20150702;170000;12.2
